AB	Pop	Species	Replicate	k	auc_e
888.8888889	EVO	1842	2	0.003232097	5.566
395.0617284	EVO	1842	2	0.003073274	6.135
175.5829904	EVO	1842	2	0.016127503	45.19
78.03688462	EVO	1842	2	0.00714416	16.105
34.68305983	EVO	1842	2	0.004997396	11.635
15.41469326	EVO	1842	2	0.009494112	22.935
6.850974782	EVO	1842	2	0.007770303	16.35
3.044877681	EVO	1842	2	0.009039181	21.28
1.353278969	EVO	1842	2	0.018170028	41.84
0.60145732	EVO	1842	2	0.463928222	592.59
0.267314364	EVO	1842	2	0.572282005	898.325
1333.333333	EVO	105	1	0.003435422	7.035
592.5925926	EVO	105	1	0.004641939	2065691
263.3744856	EVO	105	1	0.004339947	45392
117.0553269	EVO	105	1	0.00354681	5.805
52.02458975	EVO	105	1	0.005591723	13.45
23.12203989	EVO	105	1	0.016250213	37.365
10.27646217	EVO	105	1	0.020097878	41.46
4.567316521	EVO	105	1	1.089875278	594.09
2.029918454	EVO	105	1	0.482706093	674.25
0.90218598	EVO	105	1	0.516219707	833.165
0.400971546	EVO	105	1	0.596801808	864.855
0	EVO	105	1	0.55274854	805.645
2000	EVO	2159	1	0.321357712	491.795
888.8888889	EVO	2159	1	0.588146271	865.0105
395.0617284	EVO	2159	1	0.628817201	938.38
175.5829904	EVO	2159	1	0.648032534	986.145
78.03688462	EVO	2159	1	0.410429376	636.285
34.68305983	EVO	2159	1	0.361950125	556.38
15.41469326	EVO	2159	1	0.669198439	881.265
6.850974782	EVO	2159	1	0.696516874	958.865
3.044877681	EVO	2159	1	0.488340979	728.26
1.353278969	EVO	2159	1	0.524624877	822.95
0.60145732	EVO	2159	1	0.768249969	1070.45
0.267314364	EVO	2159	1	0.637540212	853.855
2000	EVO	2494	1	0.003048183	11475
888.8888889	EVO	2494	1	0.00228242	5.0705
395.0617284	EVO	2494	1	0.003051243	7.705
175.5829904	EVO	2494	1	0.008805571	20.055
78.03688462	EVO	2494	1	0.66917593	498.65
34.68305983	EVO	2494	1	0.616011102	760.64
15.41469326	EVO	2494	1	0.539952789	717.69
6.850974782	EVO	2494	1	0.612365845	774.795
3.044877681	EVO	2494	1	0.428826316	572.955
1.353278969	EVO	2494	1	0.622257021	763.825
0.60145732	EVO	2494	1	0.661867105	817.605
0.267314364	EVO	2494	1	0.50791464	632.505
2000	EVO	3237	1	0.003076739	7.215
888.8888889	EVO	3237	1	0.002253281	1864685
395.0617284	EVO	3237	1	0.00302302	8.225
175.5829904	EVO	3237	1	0.011022239	27.52
78.03688462	EVO	3237	1	0.007106981	16.675
34.68305983	EVO	3237	1	0.005502771	14.72
15.41469326	EVO	3237	1	0.012137803	45621
6.850974782	EVO	3237	1	327411.6678	26.49
3.044877681	EVO	3237	1	1193656.016	51.98
1.353278969	EVO	3237	1	399168.2106	51.875
0.60145732	EVO	3237	1	2908553.536	70.145
0.267314364	EVO	3237	1	1016074.352	46.855
1333.333333	EVO	1287	1	0.001016359	25235
592.5925926	EVO	1287	1	0.008178238	13.8605
263.3744856	EVO	1287	1	0.006440367	14.655
117.0553269	EVO	1287	1	0.304570309	519.815
52.02458975	EVO	1287	1	0.373548657	840.015
23.12203989	EVO	1287	1	0.360973097	802.495
10.27646217	EVO	1287	1	0.396271615	879.195
4.567316521	EVO	1287	1	0.42255817	991.565
2.029918454	EVO	1287	1	0.324580794	727.56
0.90218598	EVO	1287	1	0.353130952	765.6
0.400971546	EVO	1287	1	0.375466995	827.05
0	EVO	1287	1	0.375467934	837.355
1333.333333	EVO	1896	1	0.002645459	4.465
592.5925926	EVO	1896	1	0.352008803	369.3005
263.3744856	EVO	1896	1	0.32966257	427.82
117.0553269	EVO	1896	1	0.28675385	430.79
52.02458975	EVO	1896	1	0.303358077	454.63
23.12203989	EVO	1896	1	0.295773716	455.625
10.27646217	EVO	1896	1	0.340574543	524.515
4.567316521	EVO	1896	1	0.431120962	704.23
2.029918454	EVO	1896	1	0.248084188	373.075
0.90218598	EVO	1896	1	0.276742197	412.95
0.400971546	EVO	1896	1	0.271535848	400.97
0	EVO	1896	1	0.398304895	588.38
1333.333333	EVO	2159	1	0.577438049	852.66
592.5925926	EVO	2159	1	0.666712194	894.5255
263.3744856	EVO	2159	1	0.643920165	949.375
117.0553269	EVO	2159	1	0.653649291	937.52
52.02458975	EVO	2159	1	0.4539721	716.125
23.12203989	EVO	2159	1	0.336639068	545.36
10.27646217	EVO	2159	1	0.668925827	981.29
4.567316521	EVO	2159	1	0.742214927	1133.155
2.029918454	EVO	2159	1	0.636646337	926.175
0.90218598	EVO	2159	1	0.682486443	902.815
0.400971546	EVO	2159	1	0.697909503	892.795
0	EVO	2159	1	0.604763055	893.485
1333.333333	EVO	2494	1	0.017204351	35186
592.5925926	EVO	2494	1	0.004068288	9.0305
263.3744856	EVO	2494	1	0.004993982	11.395
117.0553269	EVO	2494	1	71337.2161	19146
52.02458975	EVO	2494	1	0.315658723	425.17
23.12203989	EVO	2494	1	0.467737604	637.775
10.27646217	EVO	2494	1	0.612230433	750.01
4.567316521	EVO	2494	1	0.593012729	824.765
2.029918454	EVO	2494	1	0.628450632	663.165
0.90218598	EVO	2494	1	0.609916133	753.435
0.400971546	EVO	2494	1	0.619923439	741.88
0	EVO	2494	1	0.52579792	798.78
1333.333333	EVO	3237	1	0.001955351	23408
592.5925926	EVO	3237	1	0.002216614	5.1655
263.3744856	EVO	3237	1	0.004116235	33848
117.0553269	EVO	3237	1	0.003802083	45511
52.02458975	EVO	3237	1	0.004062898	42614
23.12203989	EVO	3237	1	0.013457029	33.24
10.27646217	EVO	3237	1	0.018276281	42.035
4.567316521	EVO	3237	1	0.113554302	302.42
2.029918454	EVO	3237	1	0.010092272	22.945
0.90218598	EVO	3237	1	0.005478723	45608
0.400971546	EVO	3237	1	0.006773224	13.845
0	EVO	3237	1	0.025927161	53.015
2000	EVO	105	1	0.0025092	5.185
888.8888889	EVO	105	1	0.003115865	2175202
395.0617284	EVO	105	1	0.003175198	8.045
175.5829904	EVO	105	1	0.010660023	26.76
78.03688462	EVO	105	1	0.006469812	16.42
34.68305983	EVO	105	1	0.00403794	45931
15.41469326	EVO	105	1	0.009328305	20.44
6.850974782	EVO	105	1	2335955.932	48.265
3.044877681	EVO	105	1	0.549532598	477.255
1.353278969	EVO	105	1	0.46858938	524.155
0.60145732	EVO	105	1	0.569655732	631.785
0.267314364	EVO	105	1	0.506952848	629.31
2000	EVO	1287	1	0.003014481	4.245
888.8888889	EVO	1287	1	0.001038425	2686392
395.0617284	EVO	1287	1	0.002241461	44682
175.5829904	EVO	1287	1	0.006769162	17.465
78.03688462	EVO	1287	1	0.325050822	676.58
34.68305983	EVO	1287	1	0.385056643	813.51
15.41469326	EVO	1287	1	0.407707407	863.39
6.850974782	EVO	1287	1	0.432227607	900.07
3.044877681	EVO	1287	1	0.321645405	685.44
1.353278969	EVO	1287	1	0.390485254	836.06
0.60145732	EVO	1287	1	0.385423383	824.96
0.267314364	EVO	1287	1	0.328270501	714.14
2000	EVO	1896	1	0.002700427	5.435
888.8888889	EVO	1896	1	0.278420859	139.126
395.0617284	EVO	1896	1	0.329320618	545.63
175.5829904	EVO	1896	1	0.345208596	610.365
78.03688462	EVO	1896	1	0.315429485	562.365
34.68305983	EVO	1896	1	0.288091118	516.165
15.41469326	EVO	1896	1	0.284851088	514.03
6.850974782	EVO	1896	1	0.298233582	537.42
3.044877681	EVO	1896	1	0.275398637	502.13
1.353278969	EVO	1896	1	0.261714768	481.54
0.60145732	EVO	1896	1	0.343636121	600.145
0.267314364	EVO	1896	1	0.273127426	482.435
1333.333333	EVO	105	2	0.002834311	6.665
592.5925926	EVO	105	2	0.003299164	12966
263.3744856	EVO	105	2	0.005130729	11.735
117.0553269	EVO	105	2	0.003515269	6.135
52.02458975	EVO	105	2	0.006542169	16.535
23.12203989	EVO	105	2	0.016207722	37.15
10.27646217	EVO	105	2	0.019881021	50.02
4.567316521	EVO	105	2	0.955771371	581.84
2.029918454	EVO	105	2	0.561020634	748.19
0.90218598	EVO	105	2	0.610339515	842.83
0.400971546	EVO	105	2	0.603022465	853.225
0	EVO	105	2	0.515317575	767.72
2000	EVO	2159	2	0.443112391	663.56
888.8888889	EVO	2159	2	0.626365192	878.0255
395.0617284	EVO	2159	2	0.620226831	902.94
175.5829904	EVO	2159	2	0.574146859	863.25
78.03688462	EVO	2159	2	0.416275214	627.33
34.68305983	EVO	2159	2	0.35152455	532.38
15.41469326	EVO	2159	2	0.654517721	876.495
6.850974782	EVO	2159	2	0.685438255	939.065
3.044877681	EVO	2159	2	0.690443028	985.575
1.353278969	EVO	2159	2	0.708763952	946.525
0.60145732	EVO	2159	2	0.713598553	992.26
0.267314364	EVO	2159	2	0.570951618	799.89
2000	EVO	2494	2	0.004352043	7.905
888.8888889	EVO	2494	2	0.621721408	400.8255
395.0617284	EVO	2494	2	0.004755533	12.405
175.5829904	EVO	2494	2	0.009331699	22.24
78.03688462	EVO	2494	2	0.632662303	561.16
34.68305983	EVO	2494	2	0.516456683	703.37
15.41469326	EVO	2494	2	0.641793497	710.71
6.850974782	EVO	2494	2	0.621775114	847.245
3.044877681	EVO	2494	2	0.631984263	791.775
1.353278969	EVO	2494	2	0.609210141	784.715
0.60145732	EVO	2494	2	0.66603675	857.745
0.267314364	EVO	2494	2	0.508614828	684.515
2000	EVO	3237	2	0.0020557	5.205
888.8888889	EVO	3237	2	0.002090147	1170694
395.0617284	EVO	3237	2	0.002024043	15097
175.5829904	EVO	3237	2	0.007703009	18.53
78.03688462	EVO	3237	2	0.00764655	18.81
34.68305983	EVO	3237	2	0.006594061	17.49
15.41469326	EVO	3237	2	0.008976363	19.625
6.850974782	EVO	3237	2	237198.1596	27.56
3.044877681	EVO	3237	2	1532649.359	69.755
1.353278969	EVO	3237	2	1453294.26	60.27
0.60145732	EVO	3237	2	2995324.034	74.205
0.267314364	EVO	3237	2	1484636.873	53.98
1333.333333	EVO	1287	2	0.002049965	45509
592.5925926	EVO	1287	2	9370.160797	641184
263.3744856	EVO	1287	2	0.005917671	13.61
117.0553269	EVO	1287	2	0.298299645	516.32
52.02458975	EVO	1287	2	0.435	952.765
23.12203989	EVO	1287	2	0.347806514	766.545
10.27646217	EVO	1287	2	0.411464751	909.165
4.567316521	EVO	1287	2	0.416506611	963.16
2.029918454	EVO	1287	2	0.329279184	736.125
0.90218598	EVO	1287	2	0.32294184	709.655
0.400971546	EVO	1287	2	0.359878982	793.855
0	EVO	1287	2	0.418838801	918.995
1333.333333	EVO	1896	2	0.004727764	17807
592.5925926	EVO	1896	2	0.299308478	439.3705
263.3744856	EVO	1896	2	0.315932153	536.62
117.0553269	EVO	1896	2	0.273416021	502.935
52.02458975	EVO	1896	2	0.321732619	581.2
23.12203989	EVO	1896	2	0.318357433	578.965
10.27646217	EVO	1896	2	0.335810784	611.24
4.567316521	EVO	1896	2	0.373969811	736.47
2.029918454	EVO	1896	2	0.285032787	515.435
0.90218598	EVO	1896	2	0.25177266	473.165
0.400971546	EVO	1896	2	0.267886947	477.35
0	EVO	1896	2	0.307527544	581.16
1333.333333	EVO	2159	2	0.374336655	501.495
592.5925926	EVO	2159	2	0.657763363	776.845
263.3744856	EVO	2159	2	0.637896467	780.845
117.0553269	EVO	2159	2	0.645012361	756.735
52.02458975	EVO	2159	2	0.429786802	564.535
23.12203989	EVO	2159	2	0.354525285	452.045
10.27646217	EVO	2159	2	0.651210238	700.06
4.567316521	EVO	2159	2	0.7110081	847.035
2.029918454	EVO	2159	2	0.678989341	863.995
0.90218598	EVO	2159	2	0.678209459	824.815
0.400971546	EVO	2159	2	0.704205625	837.05
0	EVO	2159	2	0.593329755	778.535
1333.333333	EVO	2494	2	0.004755467	8.225
592.5925926	EVO	2494	2	0.004164991	35977
263.3744856	EVO	2494	2	0.005921014	10.045
117.0553269	EVO	2494	2	2.717898933	28.32
52.02458975	EVO	2494	2	0.428877767	605.665
23.12203989	EVO	2494	2	0.508341244	705.33
10.27646217	EVO	2494	2	0.703133781	823.985
4.567316521	EVO	2494	2	0.608326456	885.24
2.029918454	EVO	2494	2	0.65448906	744.12
0.90218598	EVO	2494	2	0.63641601	715.425
0.400971546	EVO	2494	2	0.648818858	775.765
0	EVO	2494	2	0.547914329	809.48
1333.333333	EVO	3237	2	0.002665503	5.165
592.5925926	EVO	3237	2	0.004826451	12.0055
263.3744856	EVO	3237	2	0.004514085	18111
117.0553269	EVO	3237	2	0.002332955	19085
52.02458975	EVO	3237	2	0.00309967	6.495
23.12203989	EVO	3237	2	0.009733929	45432
10.27646217	EVO	3237	2	0.016798574	36.61
4.567316521	EVO	3237	2	0.071200937	196.34
2.029918454	EVO	3237	2	1300717.963	36.535
0.90218598	EVO	3237	2	2998181.476	40.555
0.400971546	EVO	3237	2	2790115.602	34.745
0	EVO	3237	2	3644852.645	111.43
2000	EVO	105	2	0.002178734	5.315
888.8888889	EVO	105	2	0.003144187	2138678
395.0617284	EVO	105	2	0.002227848	21306
175.5829904	EVO	105	2	0.008670745	21.24
78.03688462	EVO	105	2	0.007873032	18.73
34.68305983	EVO	105	2	0.004988916	29099
15.41469326	EVO	105	2	0.008133104	18.775
6.850974782	EVO	105	2	0.659294867	236.39
3.044877681	EVO	105	2	0.450829334	537.685
1.353278969	EVO	105	2	0.569285135	752.705
0.60145732	EVO	105	2	0.559978406	810.475
0.267314364	EVO	105	2	0.422630048	635.75
2000	EVO	1287	2	0.001283062	2.705
888.8888889	EVO	1287	2	0.003	7.686
395.0617284	EVO	1287	2	7819.534085	6.195
175.5829904	EVO	1287	2	0.0164942	38.135
78.03688462	EVO	1287	2	0.312220226	671.865
34.68305983	EVO	1287	2	0.343227665	751.39
15.41469326	EVO	1287	2	0.398287477	859.385
6.850974782	EVO	1287	2	0.387045775	836.205
3.044877681	EVO	1287	2	0.32222859	700.96
1.353278969	EVO	1287	2	0.358363412	790.12
0.60145732	EVO	1287	2	0.353436394	771.375
0.267314364	EVO	1287	2	0.349500122	762.88
2000	EVO	1896	2	0.004565682	30072
888.8888889	EVO	1896	2	0.303889864	187.7105
395.0617284	EVO	1896	2	0.347260453	584.985
175.5829904	EVO	1896	2	0.340368451	612.09
78.03688462	EVO	1896	2	0.316793699	562.6
34.68305983	EVO	1896	2	0.28781016	518.665
15.41469326	EVO	1896	2	0.297043016	545.35
6.850974782	EVO	1896	2	0.277145939	510.28
3.044877681	EVO	1896	2	0.253998127	476.925
1.353278969	EVO	1896	2	0.278867768	523.64
0.60145732	EVO	1896	2	0.287979412	534.815
0.267314364	EVO	1896	2	0.271953511	500.91
1333.333333	EVO	262	1	0.002429414	5.655
592.5925926	EVO	262	1	0.003701899	11536
263.3744856	EVO	262	1	0.005002815	11.375
117.0553269	EVO	262	1	0.002079347	45477
52.02458975	EVO	262	1	0.006822093	15.655
23.12203989	EVO	262	1	0.015494545	35.93
10.27646217	EVO	262	1	2230935.347	85.73
4.567316521	EVO	262	1	0.414229782	521.71
2.029918454	EVO	262	1	0.292389464	379.175
0.90218598	EVO	262	1	0.286538018	370.885
0.400971546	EVO	262	1	0.304070338	418.245
0	EVO	262	1	0.282593324	396.03
2000	EVO	2160	1	0.002061336	5.375
888.8888889	EVO	2160	1	0.003432545	8.936
395.0617284	EVO	2160	1	0.003578853	8.885
175.5829904	EVO	2160	1	0.007	17.915
78.03688462	EVO	2160	1	0.005886965	15.66
34.68305983	EVO	2160	1	0.005361054	45639
15.41469326	EVO	2160	1	0.007246675	18.565
6.850974782	EVO	2160	1	725873.2873	37.08
3.044877681	EVO	2160	1	0.101029932	87.755
1.353278969	EVO	2160	1	0.113796225	164.565
0.60145732	EVO	2160	1	0.148742135	204.245
0.267314364	EVO	2160	1	0.110179377	142.29
2000	EVO	2659	1	686.0542768	7.005
888.8888889	EVO	2659	1	0.002030438	1243773
395.0617284	EVO	2659	1	0.004	9.845
175.5829904	EVO	2659	1	0.045141795	35.205
78.03688462	EVO	2659	1	0.051291271	28.355
34.68305983	EVO	2659	1	0.023661303	43.04
15.41469326	EVO	2659	1	0.020534864	42.635
6.850974782	EVO	2659	1	0.017744346	42.745
3.044877681	EVO	2659	1	0.358317046	490.975
1.353278969	EVO	2659	1	0.479728662	788.44
0.60145732	EVO	2659	1	0.812989485	1619.065
0.267314364	EVO	2659	1	0.517342958	965.99
2000	EVO	only medium	1	0.002064491	5.225
888.8888889	EVO	only medium	1	0.003836358	1298590
395.0617284	EVO	only medium	1	0.003022714	7.955
175.5829904	EVO	only medium	1	0.007564422	45553
78.03688462	EVO	only medium	1	0.006899763	16.205
34.68305983	EVO	only medium	1	0.006394598	15.815
15.41469326	EVO	only medium	1	0.007399303	17.62
6.850974782	EVO	only medium	1	0.009512734	45465
3.044877681	EVO	only medium	1	0.009359604	23.575
1.353278969	EVO	only medium	1	0.015350796	38.2
0.60145732	EVO	only medium	1	0.01921631	47.145
0.267314364	EVO	only medium	1	0.009263986	20.22
1333.333333	EVO	1292	1	0.00403589	8.895
592.5925926	EVO	1292	1	0.003449947	25020
263.3744856	EVO	1292	1	0.004086173	14489
117.0553269	EVO	1292	1	0.003442803	5.795
52.02458975	EVO	1292	1	0.006167968	14.44
23.12203989	EVO	1292	1	0.018073057	37.72
10.27646217	EVO	1292	1	0.023249723	55.875
4.567316521	EVO	1292	1	0.060573051	169.23
2.029918454	EVO	1292	1	0.008191977	19.625
0.90218598	EVO	1292	1	0.005335897	11.225
0.400971546	EVO	1292	1	0.005071509	13.64
0	EVO	1292	1	0.282065122	565.6
1333.333333	EVO	1972	1	0.367880762	671.23
592.5925926	EVO	1972	1	0.566365529	1114.36
263.3744856	EVO	1972	1	0.780081913	1587.095
117.0553269	EVO	1972	1	0.617176674	1196.42
52.02458975	EVO	1972	1	0.796927002	1618.405
23.12203989	EVO	1972	1	0.896894472	1778.485
10.27646217	EVO	1972	1	0.951965505	1865.8
4.567316521	EVO	1972	1	0.908042076	1662.455
2.029918454	EVO	1972	1	0.618001365	1200.37
0.90218598	EVO	1972	1	0.536755348	1091.535
0.400971546	EVO	1972	1	0.715880895	1468.94
0	EVO	1972	1	0.368583457	824.265
1333.333333	EVO	2160	1	0.003	6.615
592.5925926	EVO	2160	1	0.00339994	8.1805
263.3744856	EVO	2160	1	0.004056792	9.215
117.0553269	EVO	2160	1	0.00204006	45540
52.02458975	EVO	2160	1	0.006058097	14.66
23.12203989	EVO	2160	1	0.801809293	1345.41
10.27646217	EVO	2160	1	0.018506576	42.675
4.567316521	EVO	2160	1	0.057051111	160.555
2.029918454	EVO	2160	1	0.199814753	129.525
0.90218598	EVO	2160	1	0.175235089	102.36
0.400971546	EVO	2160	1	0.175621751	98.645
0	EVO	2160	1	1484129.871	78.67
1333.333333	EVO	2659	1	0.005652531	10.905
592.5925926	EVO	2659	1	0.004664291	8.551
263.3744856	EVO	2659	1	0.003041293	6.665
117.0553269	EVO	2659	1	0.004	15585
52.02458975	EVO	2659	1	0.017251457	30.83
23.12203989	EVO	2659	1	0.071897836	138.045
10.27646217	EVO	2659	1	0.050206049	86.1
4.567316521	EVO	2659	1	3083921.78	376.75
2.029918454	EVO	2659	1	0.366105732	559.52
0.90218598	EVO	2659	1	0.545819044	1012.65
0.400971546	EVO	2659	1	0.653496257	1191.97
0	EVO	2659	1	0.448891141	870.1
1333.333333	EVO	only medium	1	0.002041191	35886
592.5925926	EVO	only medium	1	0.00548557	10.1865
263.3744856	EVO	only medium	1	0.004063066	24716
117.0553269	EVO	only medium	1	0.002159456	28216
52.02458975	EVO	only medium	1	0.007040429	13.32
23.12203989	EVO	only medium	1	0.011645816	26.54
10.27646217	EVO	only medium	1	0.017823907	40.375
4.567316521	EVO	only medium	1	0.061057412	75.32
2.029918454	EVO	only medium	1	0.007744096	18.435
0.90218598	EVO	only medium	1	0.005366397	10.325
0.400971546	EVO	only medium	1	0.004165693	9.425
0	EVO	only medium	1	0.022455282	42.555
2000	EVO	262	1	0.003026222	7.445
888.8888889	EVO	262	1	0.003588377	7.076
395.0617284	EVO	262	1	0.003053642	8.175
175.5829904	EVO	262	1	0.008633516	21.435
78.03688462	EVO	262	1	0.007055476	17.625
34.68305983	EVO	262	1	0.004029822	21064
15.41469326	EVO	262	1	0.006761133	17.565
6.850974782	EVO	262	1	0.419724443	264.74
3.044877681	EVO	262	1	0.30140851	322.325
1.353278969	EVO	262	1	0.302779929	351.17
0.60145732	EVO	262	1	0.325256912	397.01
0.267314364	EVO	262	1	0.287153418	331.17
2000	EVO	1292	1	0.003011304	27211
888.8888889	EVO	1292	1	0.002043546	5.051
395.0617284	EVO	1292	1	0.003345319	8.185
175.5829904	EVO	1292	1	0.008628924	18.635
78.03688462	EVO	1292	1	0.006704777	15.735
34.68305983	EVO	1292	1	0.005475576	34304
15.41469326	EVO	1292	1	0.009337568	45526
6.850974782	EVO	1292	1	0.009540577	23.14
3.044877681	EVO	1292	1	0.009613278	23.36
1.353278969	EVO	1292	1	0.02114045	48.29
0.60145732	EVO	1292	1	0.021960023	49.84
0.267314364	EVO	1292	1	0.159092389	91.995
2000	EVO	1972	1	0.367891702	682.395
888.8888889	EVO	1972	1	0.64248691	1147.171
395.0617284	EVO	1972	1	0.705688731	1399.365
175.5829904	EVO	1972	1	0.598955703	1231.69
78.03688462	EVO	1972	1	0.896991289	1770.325
34.68305983	EVO	1972	1	0.673016935	1369.545
15.41469326	EVO	1972	1	0.798052587	1622.1
6.850974782	EVO	1972	1	0.708182842	1440.205
3.044877681	EVO	1972	1	0.656587678	1275.92
1.353278969	EVO	1972	1	0.791510675	1553.675
0.60145732	EVO	1972	1	0.934475024	1766.475
0.267314364	EVO	1972	1	0.437034761	927.91
1333.333333	EVO	262	2	0.003126785	5.295
592.5925926	EVO	262	2	0.004008374	26877
263.3744856	EVO	262	2	0.005101277	11.435
117.0553269	EVO	262	2	0.003418444	6.065
52.02458975	EVO	262	2	0.005619602	13.955
23.12203989	EVO	262	2	0.015067189	30.49
10.27646217	EVO	262	2	5191938.576	140.37
4.567316521	EVO	262	2	0.454666628	639.545
2.029918454	EVO	262	2	0.298693423	399.855
0.90218598	EVO	262	2	0.299055936	411.42
0.400971546	EVO	262	2	0.299969651	426.79
0	EVO	262	2	0.276400815	421.835
2000	EVO	2160	2	0.002610258	22433
888.8888889	EVO	2160	2	0.004	10.841
395.0617284	EVO	2160	2	0.003436361	9.425
175.5829904	EVO	2160	2	0.007090904	18.255
78.03688462	EVO	2160	2	0.005096663	13.015
34.68305983	EVO	2160	2	0.005185344	13.94
15.41469326	EVO	2160	2	0.008052419	16.86
6.850974782	EVO	2160	2	0.23975509	105.89
3.044877681	EVO	2160	2	0.187103377	67.395
1.353278969	EVO	2160	2	0.10025722	142.29
0.60145732	EVO	2160	2	0.132549556	183.18
0.267314364	EVO	2160	2	0.093749371	111.4
2000	EVO	2659	2	0.002506254	18780
888.8888889	EVO	2659	2	0.003	699622
395.0617284	EVO	2659	2	0.003301472	9.055
175.5829904	EVO	2659	2	0.020400133	43.91
78.03688462	EVO	2659	2	0.024441977	49.03
34.68305983	EVO	2659	2	0.008	31.35
15.41469326	EVO	2659	2	0	0
6.850974782	EVO	2659	2	0.388364171	296.15
3.044877681	EVO	2659	2	0.529976658	701.805
1.353278969	EVO	2659	2	0.451046907	833.935
0.60145732	EVO	2659	2	0.515954714	995.51
0.267314364	EVO	2659	2	0.465237126	881.415
2000	EVO	only medium	2	0.002012863	24198
888.8888889	EVO	only medium	2	0.004	10.811
395.0617284	EVO	only medium	2	0.003069197	7.405
175.5829904	EVO	only medium	2	0.007998388	18.955
78.03688462	EVO	only medium	2	0.007923435	19.89
34.68305983	EVO	only medium	2	0.005975335	13.86
15.41469326	EVO	only medium	2	0.009038756	22.035
6.850974782	EVO	only medium	2	0.009505522	22.55
3.044877681	EVO	only medium	2	0.008393328	21.855
1.353278969	EVO	only medium	2	0.014092828	34.115
0.60145732	EVO	only medium	2	0.014520424	35.01
0.267314364	EVO	only medium	2	0.015780403	18.035
1333.333333	EVO	1292	2	0.003050623	6.295
592.5925926	EVO	1292	2	0.003449657	5.985
263.3744856	EVO	1292	2	0.0040213	25082
117.0553269	EVO	1292	2	0.002204392	4.905
52.02458975	EVO	1292	2	0.005201855	13.73
23.12203989	EVO	1292	2	0.018814821	41.36
10.27646217	EVO	1292	2	0.0227118	55.09
4.567316521	EVO	1292	2	0.060853992	155.715
2.029918454	EVO	1292	2	0.006691372	16.77
0.90218598	EVO	1292	2	0.004316515	10.875
0.400971546	EVO	1292	2	0.005	45609
0	EVO	1292	2	0.27679271	557.865
1333.333333	EVO	1972	2	0.293286686	530.57
592.5925926	EVO	1972	2	0.661096141	1281.535
263.3744856	EVO	1972	2	0.760930509	1536.29
117.0553269	EVO	1972	2	0.685715528	1410.665
52.02458975	EVO	1972	2	0.579898217	1171.08
23.12203989	EVO	1972	2	1.060797095	2067.26
10.27646217	EVO	1972	2	0.892689299	1793.7
4.567316521	EVO	1972	2	0.839109655	1585.785
2.029918454	EVO	1972	2	0.340241981	732.585
0.90218598	EVO	1972	2	0.658717462	1317.2
0.400971546	EVO	1972	2	0.744469384	1499
0	EVO	1972	2	0.415873155	900.77
1333.333333	EVO	2160	2	0.003489713	5.995
592.5925926	EVO	2160	2	0.003691802	1499504
263.3744856	EVO	2160	2	0.003027227	11505
117.0553269	EVO	2160	2	0.002009287	15097
52.02458975	EVO	2160	2	0.006067884	15.25
23.12203989	EVO	2160	2	0.026765506	32.085
10.27646217	EVO	2160	2	0.01847289	43.765
4.567316521	EVO	2160	2	129834.335	173.34
2.029918454	EVO	2160	2	0.116121027	118.12
0.90218598	EVO	2160	2	0.165553064	179.325
0.400971546	EVO	2160	2	0.157147155	172.4
0	EVO	2160	2	0.116301586	137.255
1333.333333	EVO	2659	2	0.002	4.735
592.5925926	EVO	2659	2	0.006102732	2449226
263.3744856	EVO	2659	2	0.0037874	9.565
117.0553269	EVO	2659	2	15265.47824	13759
52.02458975	EVO	2659	2	0.004182049	10.875
23.12203989	EVO	2659	2	0.011205739	29.725
10.27646217	EVO	2659	2	0.0470901	80.46
4.567316521	EVO	2659	2	0.091645207	224.43
2.029918454	EVO	2659	2	0.637387154	625.845
0.90218598	EVO	2659	2	0.510498144	940.315
0.400971546	EVO	2659	2	0.846132318	1482.88
0	EVO	2659	2	0.414150676	768.43
1333.333333	EVO	only medium	2	0.002789091	6.335
592.5925926	EVO	only medium	2	0.003065061	7.606
263.3744856	EVO	only medium	2	0.00402561	13058
117.0553269	EVO	only medium	2	0.002079224	5.105
52.02458975	EVO	only medium	2	0.005057741	13.275
23.12203989	EVO	only medium	2	0.015074861	37.08
10.27646217	EVO	only medium	2	0.016696261	42.8
4.567316521	EVO	only medium	2	0.055953642	158.115
2.029918454	EVO	only medium	2	0.006591231	17.175
0.90218598	EVO	only medium	2	0.004070343	45391
0.400971546	EVO	only medium	2	0.005204627	45334
0	EVO	only medium	2	0.016703091	34.205
2000	EVO	262	2	0.002007083	22372
888.8888889	EVO	262	2	0.009612237	25.776
395.0617284	EVO	262	2	0.004004256	15646
175.5829904	EVO	262	2	0.008983718	21.72
78.03688462	EVO	262	2	0.006069263	15.16
34.68305983	EVO	262	2	0.006104205	45367
15.41469326	EVO	262	2	0.008679422	21.415
6.850974782	EVO	262	2	1.464987037	68.085
3.044877681	EVO	262	2	0.299058127	194.25
1.353278969	EVO	262	2	0.360523468	255.87
0.60145732	EVO	262	2	0.347144313	260.99
0.267314364	EVO	262	2	0.369311023	181.475
2000	EVO	1292	2	0.002367058	5.245
888.8888889	EVO	1292	2	0.003150095	7.181
395.0617284	EVO	1292	2	0.002609552	45450
175.5829904	EVO	1292	2	0.009142144	21.25
78.03688462	EVO	1292	2	0.010310235	16.53
34.68305983	EVO	1292	2	0.005747739	13.74
